Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Discount Category,Profit Margin,Year-Month
2023-02-24,Carolyn Ross,United States,New York City,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Support,37.44,6,0.0,16.848,Low,0.45,2023-02
2020-11-23,David Graham,Japan,Tokyo,APJ,JAPN,Daimler,1052,Transportation,Enterprise,FinanceHub,23.68,2,0.2,8.88,Low,0.37500000000000006,2020-11
2022-06-24,Adrian Abraham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,SMB,FinanceHub,122.12,4,0.0,56.1752,Low,0.45999999999999996,2022-06
2022-06-24,Adrian Abraham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,SMB,FinanceHub,18.45,5,0.0,8.6715,Low,0.47000000000000003,2022-06
2022-06-24,Adrian Abraham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,SMB,Marketing Suite - Gold,324.9,5,0.0,38.988,Low,0.12000000000000001,2022-06
2022-06-24,Adrian Abraham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,SMB,Support,146.73,3,0.0,68.9631,Low,0.47000000000000003,2022-06
2022-06-24,Adrian Abraham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,SMB,Storage,3.96,2,0.0,1.4652,Low,0.37,2022-06
2021-10-26,Sam Alsop,United States,Austin,AMER,NAMER,Petrobras,1018,Energy,Strategic,FinanceHub,5.76,2,0.0,2.6496,Low,0.46,2021-10
2023-07-16,Dominic Short,Philippines,Manila,APJ,APAC,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,26.55,3,0.0,13.0095,Low,0.48999999999999994,2023-07
2023-07-16,Dominic Short,Philippines,Manila,APJ,APAC,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,310.443,3,0.3,-48.7839,Low,-0.15714285714285717,2023-07
2020-11-17,Dylan Ogden,Luxembourg,Luxembourg,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Enterprise,FinanceHub,479.9,5,0.0,81.583,Low,0.17,2020-11
2021-04-13,Hannah Hughes,New Zealand,Auckland,APJ,ANZ,Amazon,1004,Tech,SMB,Support,12.88,1,0.0,0.3864,Low,0.03,2021-04
2021-11-25,Luke Bower,Sweden,Stockholm,EMEA,NOR,Costco Wholesale,1025,Retail,SMB,ChatBot Plugin,13.12,5,0.2,1.476,Low,0.1125,2021-11
2022-05-16,Jasmine Metcalfe,Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,1101,Finance,Enterprise,ContactMatcher,511.84,8,0.0,240.5648,Low,0.47000000000000003,2022-05
2022-05-16,Jasmine Metcalfe,Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,1101,Finance,Enterprise,ChatBot Plugin,91.96,4,0.0,25.7488,Low,0.28,2022-05
2022-05-16,Jasmine Metcalfe,Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,1101,Finance,Enterprise,ChatBot Plugin,8.34,3,0.0,2.1684,Low,0.26,2022-05
2023-09-08,William Alsop,Belgium,Brussels,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,37.68,3,0.2,2.355,Low,0.0625,2023-09
2023-09-08,William Alsop,Belgium,Brussels,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,Data Smasher,279.944,7,0.2,80.4839,Low,0.2875,2023-09
2020-03-10,Leonard Parsons,Russia,Moscow,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,SMB,Marketing Suite - Gold,636.408,3,0.2,-15.9102,Low,-0.024999999999999998,2020-03
2020-03-10,Leonard Parsons,Russia,Moscow,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,83.168,4,0.2,9.3564,Low,0.1125,2020-03
2020-07-18,Alexander Pullman,Chile,Santiago,AMER,LATAM,Ford Motor,1009,Manufacturing,Enterprise,FinanceHub,259.136,4,0.2,-25.9136,Low,-0.09999999999999999,2020-07
2023-03-25,Peter Ellison,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,Strategic,Support,221.92,4,0.0,106.5216,Low,0.48000000000000004,2023-03
2023-03-25,Peter Ellison,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,Strategic,Data Smasher,26.0,2,0.0,11.7,Low,0.44999999999999996,2023-03
2020-09-30,Sonia Miller,Germany,Dresden,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,15.552,3,0.2,5.4432,Low,0.35000000000000003,2020-09
2020-09-26,Ruth Vaughan,Japan,Sapporo,APJ,JAPN,Ford Motor,1009,Manufacturing,Strategic,ContactMatcher,0.876,1,0.8,-1.4016,High,-1.5999999999999999,2020-09
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Support,19.98,1,0.0,9.3906,Low,0.47,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,ContactMatcher,398.352,3,0.2,124.485,Low,0.3125,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,ChatBot Plugin,5.04,3,0.0,1.26,Low,0.25,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Storage,17.45,5,0.0,8.027,Low,0.45999999999999996,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,FinanceHub,323.136,4,0.2,20.196,Low,0.0625,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Support,29.7,3,0.0,8.019,Low,0.27,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Site Analytics,1295.84,4,0.2,145.782,Low,0.11250000000000002,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Marketing Suite - Gold,46.84,2,0.0,12.6468,Low,0.27,2021-10
2021-10-31,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Marketing Suite,425.833,1,0.15,20.0392,Low,0.047058823529411764,2021-10
2021-10-12,Molly Scott,United Kingdom,Liverpool,EMEA,UKIR,American Express,1005,Finance,SMB,ContactMatcher,209.67,1,0.4,-13.978,Low,-0.06666666666666667,2021-10
2022-09-20,Connor Nolan,United States,Burlington,AMER,NAMER,Allianz,1080,Finance,SMB,Support,159.88,7,0.0,73.5448,Low,0.45999999999999996,2022-09
2023-04-14,Connor McDonald,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,Strategic,Support,5.28,1,0.0,2.376,Low,0.44999999999999996,2023-04
2023-04-14,Connor McDonald,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,Strategic,ContactMatcher,895.92,5,0.2,302.373,Low,0.3375,2023-04
2023-01-08,Adam Davidson,Germany,Munich,EMEA,EU-WEST,Amazon,1004,Tech,SMB,ContactMatcher,2.808,3,0.7,-1.9656,High,-0.7000000000000001,2023-01
2023-11-10,Gabrielle Ogden,United States,Sacramento,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,215.976,3,0.2,-2.6997,Low,-0.0125,2023-11
2023-09-23,Leah MacLeod,Brazil,Manaus,AMER,LATAM,Lukoil,1044,Energy,Enterprise,Marketing Suite,241.96,2,0.0,41.1332,Low,0.17,2023-09
2023-09-23,Leah MacLeod,Brazil,Manaus,AMER,LATAM,Lukoil,1044,Energy,Enterprise,FinanceHub,27.72,9,0.0,13.3056,Low,0.48000000000000004,2023-09
2023-12-02,Leah MacLeod,France,Paris,EMEA,EU-WEST,Lukoil,1044,Energy,Enterprise,SaaS Connector Pack - Gold,104.68,5,0.2,35.3295,Low,0.3375,2023-12
2023-12-02,Leah MacLeod,France,Paris,EMEA,EU-WEST,Lukoil,1044,Energy,Enterprise,Site Analytics,62.958,7,0.4,9.4437,Low,0.15,2023-12
2020-06-23,Pippa Kerr,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,Data Smasher,86.376,3,0.2,1.0797,Low,0.0125,2020-06
2021-10-04,Warren McGrath,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,SaaS Connector Pack,64.944,3,0.2,6.4944,Low,0.09999999999999999,2021-10
2021-10-04,Warren McGrath,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,Support,20.736,4,0.2,7.2576,Low,0.35,2021-10
2020-05-20,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,OneView,33.28,4,0.0,9.3184,Low,0.28,2020-05
2020-05-20,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,ChatBot Plugin,38.52,9,0.0,11.9412,Low,0.31,2020-05
2020-05-20,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,SaaS Connector Pack,139.86,7,0.0,60.1398,Low,0.42999999999999994,2020-05
2021-11-20,Deirdre James,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,SMB,Support,19.65,3,0.0,9.039,Low,0.46,2021-11
2021-11-30,Leonard Kelly,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,ContactMatcher,152.991,3,0.7,-122.3928,High,-0.7999999999999999,2021-11
2021-11-30,Leonard Kelly,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Storage,10.584,7,0.2,-2.3814,Low,-0.22500000000000003,2021-11
2021-11-30,Leonard Kelly,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Site Analytics,94.92,4,0.4,15.82,Low,0.16666666666666666,2021-11
2021-12-31,Sue Miller,Japan,Saitama,APJ,JAPN,Cisco Systems,1019,Tech,SMB,SaaS Connector Pack,14.76,5,0.6,-11.439,High,-0.775,2021-12
2021-12-31,Sue Miller,Japan,Saitama,APJ,JAPN,Cisco Systems,1019,Tech,SMB,ContactMatcher,3.656,4,0.8,-5.8496,High,-1.5999999999999999,2021-12
2023-11-17,Caroline Greene,United Kingdom,London,EMEA,UKIR,Daimler,1052,Transportation,SMB,Support,146.82,3,0.0,73.41,Low,0.5,2023-11
2020-06-06,Emily Fisher,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,ContactMatcher,149.544,9,0.2,50.4711,Low,0.33749999999999997,2020-06
2020-06-06,Emily Fisher,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,Support,17.14,2,0.0,4.4564,Low,0.26,2020-06
2020-06-06,Emily Fisher,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,ContactMatcher,991.764,3,0.4,-347.1174,Low,-0.35,2020-06
2022-09-02,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,30.48,6,0.2,9.906,Low,0.325,2022-09
2022-09-02,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Site Analytics,23.988,2,0.4,-4.7976,Low,-0.2,2022-09
2022-09-02,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Storage,16.688,7,0.2,5.4236,Low,0.32500000000000007,2022-09
2022-06-26,Victor Walsh,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,FinanceHub,422.058,3,0.3,-18.0882,Low,-0.04285714285714286,2022-06
2022-06-26,Victor Walsh,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,ContactMatcher,38.088,4,0.7,-27.9312,High,-0.7333333333333333,2022-06
2022-06-26,Victor Walsh,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,254.352,6,0.2,-50.8704,Low,-0.19999999999999998,2022-06
2020-12-12,Leonard Kelly,United States,Columbus,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,SaaS Connector Pack,43.31,1,0.0,4.331,Low,0.1,2020-12
2023-04-01,Colin Glover,United Kingdom,London,EMEA,UKIR,Verizon Communications,1094,Communications,SMB,Site Analytics,84.95,5,0.0,22.087,Low,0.26,2023-04
2023-11-20,Brian Peters,Japan,Sapporo,APJ,JAPN,China National Petroleum,1023,Energy,SMB,FinanceHub,233.058,3,0.3,-53.2704,Low,-0.2285714285714286,2023-11
2020-11-24,Connor Paige,Poland,Warsaw,EMEA,EU-WEST,AT&T,1010,Communications,SMB,Data Smasher,111.79,7,0.0,43.5981,Low,0.39,2020-11
2021-11-22,Sophie Murray,South Korea,Seoul,APJ,APAC,Alphabet,1053,Tech,SMB,Support,14.94,3,0.0,7.0218,Low,0.47000000000000003,2021-11
2022-07-15,Carol James,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,Healthcare,Strategic,ContactMatcher,14.16,2,0.2,5.133,Low,0.3625,2022-07
2022-05-01,Bella Hodges,Japan,Aichi,APJ,JAPN,Cisco Systems,1019,Tech,Enterprise,SaaS Connector Pack,22.608,3,0.6,-10.1736,High,-0.45,2022-05
2022-07-26,Cameron Randall,United States,New York City,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,Storage,21.48,6,0.0,10.74,Low,0.5,2022-07
2020-06-22,Charles Lee,Luxembourg,Luxembourg,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,501.81,3,0.0,0.0,Low,0.0,2020-06
2020-06-22,Charles Lee,Luxembourg,Luxembourg,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,161.94,3,0.0,9.7164,Low,0.060000000000000005,2020-06
2023-10-22,Sean Bower,Germany,Stuttgart,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,17.856,4,0.2,2.0088,Low,0.11249999999999999,2023-10
2022-09-04,Colin Morgan,Australia,Sydney,APJ,ANZ,Boeing,1014,Manufacturing,SMB,ContactMatcher,8.808,3,0.8,-14.9736,High,-1.7,2022-09
2022-05-15,Vanessa Davidson,Mexico,Guadalajara,AMER,LATAM,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,79.384,1,0.2,29.769,Low,0.375,2022-05
2022-01-07,Luke Terry,United States,San Diego,AMER,NAMER,Airbus,1030,Manufacturing,Enterprise,ChatBot Plugin,34.58,1,0.0,10.0282,Low,0.29000000000000004,2022-01
2023-03-14,Lucas Newman,United States,Fort Worth,AMER,NAMER,Allstate,1003,Finance,Enterprise,Support,314.55,3,0.0,150.984,Low,0.48000000000000004,2023-03
2022-10-14,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Data Smasher,191.976,3,0.2,23.997,Low,0.125,2022-10
2022-10-14,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Support,8.288,2,0.2,3.0044,Low,0.3625,2022-10
2022-10-14,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,139.92,5,0.6,-150.414,High,-1.075,2022-10
2022-10-14,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,ChatBot Plugin,15.872,1,0.2,1.1904,Low,0.075,2022-10
2022-10-14,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,6.286,7,0.8,-11.0005,High,-1.7500000000000002,2022-10
2023-01-28,Grace Butler,Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,ChatBot Plugin,14.016,3,0.2,1.752,Low,0.125,2023-01
2023-01-28,Grace Butler,Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,Data Smasher,71.976,3,0.2,-8.997,Low,-0.125,2023-01
2023-01-28,Grace Butler,Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,Site Analytics,107.982,3,0.4,-26.9955,Low,-0.25,2023-01
2023-11-20,Karen Mathis,Japan,Ibaraki,APJ,JAPN,Pemex,1058,Energy,Strategic,FinanceHub,305.312,2,0.3,-8.7232,Low,-0.02857142857142857,2023-11
2020-08-01,Joe Lee,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,SMB,ContactMatcher,19.752,3,0.2,6.9132,Low,0.35000000000000003,2020-08
2022-07-31,Victor Short,Japan,Tokyo,APJ,JAPN,Prudential Financial,1078,Finance,Enterprise,ContactMatcher,9.264,3,0.8,-13.896,High,-1.5000000000000002,2022-07
2021-07-30,Warren Reid,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,61.792,4,0.2,6.1792,Low,0.09999999999999999,2021-07
2022-10-16,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Support,45.68,2,0.0,21.0128,Low,0.45999999999999996,2022-10
2022-10-16,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Support,60.12,9,0.0,28.8576,Low,0.48000000000000004,2022-10
2022-10-16,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,ContactMatcher,41.72,5,0.2,13.0375,Low,0.3125,2022-10
2022-10-16,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Support,71.6,8,0.0,32.936,Low,0.46,2022-10
2022-05-08,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,ContactMatcher,85.232,7,0.2,30.8966,Low,0.3625,2022-05
2022-05-08,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,FinanceHub,44.4,3,0.0,22.2,Low,0.5,2022-05
2022-05-08,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,FinanceHub,442.764,4,0.1,59.0352,Low,0.13333333333333333,2022-05
2022-05-08,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,Big Ol Database,3999.95,5,0.0,1159.9855,Low,0.29000000000000004,2022-05
2022-05-08,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,Data Smasher,199.95,5,0.0,21.9945,Low,0.11,2022-05
2022-05-08,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,SaaS Connector Pack,63.68,8,0.0,28.0192,Low,0.44,2022-05
2023-08-02,Jan Clark,United States,Jackson,AMER,NAMER,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,54.896,2,0.2,18.5274,Low,0.3375,2023-08
2022-07-15,Gordon Baker,Portugal,Lisboa,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Data Smasher,29.0,2,0.0,7.25,Low,0.25,2022-07
2023-08-11,Joe Lee,India,Mumbai,APJ,IND,Allianz,1080,Finance,SMB,SaaS Connector Pack - Gold,70.08,6,0.0,35.04,Low,0.5,2023-08
2023-08-11,Joe Lee,India,Mumbai,APJ,IND,Allianz,1080,Finance,SMB,SaaS Connector Pack,121.3,2,0.0,25.473,Low,0.21,2023-08
2023-08-11,Joe Lee,India,Mumbai,APJ,IND,Allianz,1080,Finance,SMB,Site Analytics,1454.49,9,0.0,378.1674,Low,0.26,2023-08
2022-06-26,Diane Buckland,United States,New York City,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,OneView,60.81,3,0.0,17.0268,Low,0.28,2022-06
2022-12-11,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,ContactMatcher,153.552,3,0.2,51.8238,Low,0.3375,2022-12
2022-12-11,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,OneView,65.34,3,0.0,22.869,Low,0.35,2022-12
2022-12-11,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,Support,123.92,4,0.0,55.764,Low,0.45,2022-12
2022-12-11,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,OneView,35.1,3,0.0,12.285,Low,0.35,2022-12
2022-12-11,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,Data Smasher,44.75,5,0.0,8.5025,Low,0.19,2022-12
2022-12-02,Owen Hill,South Africa,Johannesburg,EMEA,MEA,Walgreens,1095,Retail,SMB,ChatBot Plugin,4.704,2,0.2,0.4116,Low,0.08750000000000001,2022-12
2020-11-28,Jasmine Greene,Portugal,Porto,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,ChatBot Plugin,14.67,3,0.0,3.9609,Low,0.27,2020-11
2021-03-28,Evan Ince,France,Paris,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,Support,15.552,3,0.2,5.4432,Low,0.35000000000000003,2021-03
2021-03-28,Evan Ince,France,Paris,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,Support,5.232,1,0.2,1.7004,Low,0.32499999999999996,2021-03
2020-06-01,Ava Ellison,United Arab Emirates,Abu Dhabi,EMEA,MEA,Oracle,1072,Tech,SMB,SaaS Connector Pack,22.2,6,0.0,9.102,Low,0.41000000000000003,2020-06
2020-06-01,Ava Ellison,United Arab Emirates,Abu Dhabi,EMEA,MEA,Oracle,1072,Tech,SMB,Site Analytics,881.93,7,0.0,229.3018,Low,0.26,2020-06
2021-09-06,Ruth Kerr,Canada,Toronto,AMER,NAMER,Citigroup,1020,Finance,Enterprise,ContactMatcher,6.096,2,0.2,2.1336,Low,0.35,2021-09
2021-09-06,Ruth Kerr,Canada,Toronto,AMER,NAMER,Citigroup,1020,Finance,Enterprise,SaaS Connector Pack,191.82,3,0.0,74.8098,Low,0.39,2021-09
2021-06-29,Natalie Sanderson,France,Nice,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,20.104,1,0.2,1.7591,Low,0.08750000000000001,2021-06
2022-09-11,Edward Mathis,South Africa,Cape Town,EMEA,MEA,Airbus,1030,Manufacturing,Enterprise,ChatBot Plugin,67.56,3,0.2,8.445,Low,0.125,2022-09
2020-07-14,Donna Bailey,Australia,Melbourne,APJ,ANZ,Exxon Mobil,1034,Energy,Enterprise,ContactMatcher,29.932,7,0.8,-46.3946,High,-1.55,2020-07
2020-07-14,Donna Bailey,Australia,Melbourne,APJ,ANZ,Exxon Mobil,1034,Energy,Enterprise,Site Analytics,38.272,4,0.2,3.8272,Low,0.1,2020-07
2021-08-22,Peter Quinn,United Kingdom,London,EMEA,UKIR,Walgreens,1095,Retail,Enterprise,ChatBot Plugin,16.52,4,0.0,7.5992,Low,0.46,2021-08
2020-11-14,Lucas Oliver,Saudi Arabia,Riyadh,EMEA,MEA,Panasonic,1091,Tech,SMB,Site Analytics,832.93,7,0.0,233.2204,Low,0.28,2020-11
2020-11-14,Lucas Oliver,Saudi Arabia,Riyadh,EMEA,MEA,Panasonic,1091,Tech,SMB,ContactMatcher,43.8,10,0.0,21.024,Low,0.48000000000000004,2020-11
2022-11-28,Gordon Chapman,Brazil,Brasília,AMER,LATAM,Itochu,1032,Finance,Strategic,OneView,167.292,6,0.1,29.7408,Low,0.17777777777777778,2022-11
2023-11-22,Luke Davidson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack,27.42,1,0.0,11.2422,Low,0.41,2023-11
2023-10-02,Frank Piper,United States,Chicago,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,1.44,1,0.2,0.504,Low,0.35000000000000003,2023-10
2023-10-02,Frank Piper,United States,Chicago,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,61.776,13,0.2,20.8494,Low,0.33749999999999997,2023-10
2023-10-02,Frank Piper,United States,Chicago,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,OneView,241.96,2,0.0,60.49,Low,0.25,2023-10
2023-10-02,Frank Piper,United States,Chicago,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,FinanceHub,108.608,4,0.2,9.5032,Low,0.0875,2023-10
2020-09-20,Victoria Wilkins,Germany,Berlin,EMEA,EU-WEST,Valero Energy,1093,Energy,Strategic,ChatBot Plugin,2.816,2,0.2,0.9856,Low,0.35000000000000003,2020-09
2023-07-29,Sophie Pullman,United States,Los Angeles,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,ContactMatcher,9.984,4,0.2,3.6192,Low,0.36250000000000004,2023-07
2023-07-29,Sophie Pullman,United States,Los Angeles,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,Marketing Suite - Gold,14.98,1,0.0,4.1944,Low,0.27999999999999997,2023-07
2023-07-29,Sophie Pullman,United States,Los Angeles,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,Site Analytics,1145.6,4,0.2,100.24,Low,0.08750000000000001,2023-07
2021-12-06,Paul Harris,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,Site Analytics,485.94,2,0.4,-89.089,Low,-0.18333333333333332,2021-12
2021-12-06,Paul Harris,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,ChatBot Plugin,37.376,8,0.2,4.672,Low,0.125,2021-12
2021-12-06,Paul Harris,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,FinanceHub,70.686,1,0.3,-24.2352,Low,-0.3428571428571428,2021-12
2023-08-01,Lily Paterson,France,Paris,EMEA,EU-WEST,Carrefour,1048,Retail,Strategic,Support,54.816,3,0.2,17.8152,Low,0.325,2023-08
2022-03-20,Warren Butler,Russia,Moscow,EMEA,EU-EAST,Aviva,1006,Finance,SMB,Marketing Suite,72.294,1,0.7,-98.8018,High,-1.3666666666666667,2022-03
2023-07-30,Richard Davidson,Japan,Chiba,APJ,JAPN,Intel,1051,Tech,Strategic,Storage,2.896,2,0.2,0.4706,Low,0.1625,2023-07
2023-07-30,Richard Davidson,Japan,Chiba,APJ,JAPN,Intel,1051,Tech,Strategic,Site Analytics,124.792,1,0.2,15.599,Low,0.125,2023-07
2022-10-02,Una Mackay,United Kingdom,London,EMEA,UKIR,Intel,1051,Tech,SMB,ContactMatcher,330.588,1,0.4,-115.7058,Low,-0.35,2022-10
2020-03-31,Kimberly Short,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,SMB,ContactMatcher,673.568,2,0.2,252.588,Low,0.375,2020-03
2020-03-31,Kimberly Short,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,SMB,OneView,52.98,2,0.0,14.8344,Low,0.28,2020-03
2023-06-27,Leonard Poole,India,Delhi,APJ,IND,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,526.45,5,0.0,31.587,Low,0.06,2023-06
2023-07-10,Grace Butler,Australia,Sydney,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,228.92,5,0.2,14.3075,Low,0.0625,2023-07
2021-12-14,Deirdre Sharp,Belgium,Brussels,EMEA,EU-WEST,Bank of America Corp.,1011,Finance,SMB,Site Analytics,319.968,4,0.2,35.9964,Low,0.1125,2021-12
2023-12-06,Pippa Hunter,Egypt,Cairo,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,Data Smasher,205.03,7,0.0,67.6599,Low,0.32999999999999996,2023-12
